lang,variant,id,f0_ref_mean,f0_syn_mean,F1_ref,F1_syn,jitter_ref,jitter_syn,prec_ASR,rec_ASR,f1_ASR,pesq
en,LoRA_AR,en_krishna_072,136.56401573139655,116.30864268458193,594.8695147502186,739.6970115373471,0.02536258658196449,0.02713435943561779,1.0,1.0,1.0,1.0267337560653687
en,LoRA_AR,en_krishna_073,132.8803681930277,137.4552678670955,509.20908677466497,623.1471862700112,0.025886679823719047,0.03948329890074073,0.0,1.0,0.0,2.3747799396514893
en,LoRA_AR,en_krishna_074,134.36624315513822,143.2436431203446,673.1309997167973,606.7720256247013,0.041565833152670185,0.028860092410436335,0.0,1.0,0.0,1.0184142589569092
en,LoRA_AR,en_krishna_076,122.5342551535309,145.2049418983621,679.8763382640881,622.1496367700008,0.03988697672402855,0.031483393147898886,0.0,1.0,0.0,1.031830072402954
en,LoRA_AR,en_krishna_077,136.01330094813255,114.0079621263305,634.6876413214267,780.0073534027948,0.03560857281126064,,1.0,0.0,0.0,1.0525503158569336
en,LoRA_AR,en_krishna_078,131.38707189625893,138.9822263633181,560.812796310599,506.8707915670773,0.033116970891297524,0.027799101545044048,1.0,1.0,1.0,1.09749174118042
en,LoRA_AR,en_krishna_079,141.57013307394985,129.98475980575054,604.3700324001329,652.7325199825198,0.02444533902055208,0.025720694787883792,0.0,1.0,0.0,1.038285493850708
en,LoRA_AR,en_krishna_081,132.4800456151126,130.92732154578923,660.0285836100214,726.5022647359552,0.02406583380413767,0.026155405317828975,0.0,1.0,0.0,1.0192259550094604
en,LoRA_AR,en_krishna_082,134.88553700956865,149.99555620305946,593.3360784433901,790.0864654471264,0.03709399737583852,0.0412400843500757,0.0,0.0,0.0,2.1494977474212646
en,LoRA_AR,en_krishna_083,133.9887298928844,133.75813038728018,528.8858788723805,776.2457575530625,0.025889758143222225,0.023482865855770998,0.0,1.0,0.0,1.0277677774429321
en,LoRA_AR,en_krishna_084,139.27609593734044,,539.4780770555095,967.5765393998031,0.03584074728781797,,1.0,0.0,0.0,1.0492126941680908
en,LoRA_AR,en_krishna_085,139.06340652549662,141.4470306450837,573.6529398649013,751.6833265835877,0.038366897167208404,0.02937083422977093,1.0,1.0,1.0,1.3881162405014038
en,LoRA_AR,en_krishna_086,129.83581339245424,248.24244280295608,587.6191793539817,678.5436999078455,0.039859259487321476,0.05904179174563308,1.0,0.0,0.0,1.0433660745620728
en,LoRA_AR,en_krishna_087,124.24852730492263,143.29318518908704,642.4887376852673,719.7636513078752,0.03574115315285091,0.019429827592768664,1.0,1.0,1.0,1.024715542793274
en,LoRA_AR,en_krishna_088,128.91623710593709,154.6445451583987,566.1572604683124,678.1409217856025,0.0333365569592166,0.033510873699056254,0.0,1.0,0.0,1.0195128917694092
en,LoRA_AR,en_krishna_089,131.36283495539647,139.142750624631,678.6457382112359,779.1594167401043,0.04485387232799003,0.033558878401048806,0.0,1.0,0.0,1.0241154432296753
en,LoRA_AR,en_krishna_090,134.3093585293949,134.88876470906098,566.390941157196,580.4953941873703,0.0357758887069282,0.031980950585506554,0.0,1.0,0.0,1.0251264572143555
en,LoRA_AR,en_krishna_091,141.32268715347928,129.43539734901097,521.1346547235777,697.0814632585439,0.0416011171294455,0.029180216943437826,0.0,1.0,0.0,1.3808332681655884
en,LoRA_AR,en_krishna_092,142.11123984357874,,561.9994836717484,863.4975767905622,0.0389115254413316,,1.0,1.0,1.0,1.036880612373352
en,LoRA_AR,en_krishna_093,132.1135749702822,123.60779392682574,512.5497094094936,738.4997975624628,0.0300663977226798,0.05071142697168503,1.0,1.0,1.0,1.673786997795105
en,LoRA_AR,en_krishna_094,133.50704292173506,137.59673213207424,539.4015445983778,655.2884170005648,0.029924678904589934,0.03134971748385584,0.0,1.0,0.0,1.0238728523254395
en,LoRA_AR,en_krishna_095,133.7746110310132,140.60168624281022,512.7195802528703,638.7021356264162,0.03533297965817017,0.032425299577766034,0.0,1.0,0.0,1.0249735116958618
en,LoRA_AR,en_krishna_096,127.67594132090079,145.04040579128673,552.279461981822,765.5412127952005,0.03056498691890327,0.023206903150895835,0.0,1.0,0.0,1.0215487480163574
en,LoRA_AR,en_krishna_097,132.59091224317615,91.27174765010928,481.36662892591096,662.5317669493346,0.03615414773340959,,0.0,0.0,0.0,1.047836184501648
en,LoRA_AR,en_krishna_098,129.26647975731456,,537.4970028554991,583.3372979015529,0.03535990792866624,0.08457306792120074,1.0,0.0,0.0,1.0457203388214111
en,LoRA_AR,en_krishna_099,132.7992151979423,157.36502145264205,622.4913719440193,740.5678005192336,0.04306240145044284,0.016824582185767833,0.0,0.0,0.0,1.059649109840393
en,LoRA_NAR,en_krishna_001,130.0152201991487,143.39115588861742,511.22566637623044,546.0758018320012,0.027119396059852953,0.027305219756776154,0.0,1.0,0.0,1.0196646451950073
en,LoRA_NAR,en_krishna_002,137.3587478605036,151.53049043438816,526.4686427787362,532.692816597514,0.030604899820627706,0.04279467143038511,0.0,0.0,0.0,1.0237876176834106
en,LoRA_NAR,en_krishna_003,137.98638114411776,120.61083079442169,533.0937409393122,538.6089589410633,0.037621467953278004,0.038645881572489216,1.0,0.0,0.0,1.5804725885391235
en,LoRA_NAR,en_krishna_004,127.85485646709286,143.7350605192743,563.3712670244288,639.8065987208663,0.04412936929059398,0.02326197778310514,0.0,1.0,0.0,1.021889328956604
en,LoRA_NAR,en_krishna_005,126.34138229921462,124.21707350572271,534.9461458153238,703.6794589292346,0.03734334229800612,0.03591837795478637,0.0,0.0,0.0,1.0265653133392334
en,LoRA_NAR,en_krishna_006,134.20818072648194,159.73210640726145,542.3555580531537,656.528617127261,0.029850057397832395,0.02848364553591802,1.0,1.0,1.0,1.0393836498260498
en,LoRA_NAR,en_krishna_007,137.30171902239968,135.1394829052506,542.1000092987916,593.863983157779,0.034405800134764714,0.04405039993099988,0.0,1.0,0.0,1.0713295936584473
en,LoRA_NAR,en_krishna_008,130.3021188920137,146.8310577339238,555.2225542863085,609.4960869840843,0.03285418236940097,0.02289165338790484,0.0,1.0,0.0,1.0201241970062256
en,LoRA_NAR,en_krishna_009,134.6469772192394,132.50227768248942,553.4490522906723,597.6697459533106,0.03490839453909301,0.04324741825046533,0.0,1.0,0.0,1.0405070781707764
en,LoRA_NAR,en_krishna_010,130.05514332580648,150.24408754363697,637.3769828513222,687.4016815898289,0.02771057168545696,0.024268410618321187,0.0,1.0,0.0,1.0258798599243164
en,LoRA_NAR,en_krishna_011,138.77734991205466,132.3539363719207,590.6857617944623,694.5503522983996,0.03087578463545893,0.03130846752416864,0.0,1.0,0.0,1.5260525941848755
en,LoRA_NAR,en_krishna_012,130.72527455643637,149.0816706651349,554.8022198642471,709.4932492791977,0.031667220879889796,0.02616808559958017,0.0,1.0,0.0,1.0208691358566284
en,LoRA_NAR,en_krishna_013,135.92602728937882,142.69186493624335,733.6896717617335,720.9248644991909,0.04629819660136757,0.01920687046103792,0.0,1.0,0.0,1.4728496074676514
en,LoRA_NAR,en_krishna_014,131.88086512157534,121.22801923520481,534.089301944979,585.909718164226,0.032849087420324774,0.02699739291820831,1.0,0.0,0.0,1.026530146598816
en,LoRA_NAR,en_krishna_015,133.4974875585699,166.83706403749508,517.1443048860646,580.2450024581268,0.034892013214846224,0.03573569197406122,1.0,1.0,1.0,1.0301119089126587
en,LoRA_NAR,en_krishna_016,131.06090289794963,133.1749908432391,578.7873567399972,690.2673672332437,0.02969153330661871,0.03438888583939278,1.0,1.0,1.0,1.0223057270050049
en,LoRA_NAR,en_krishna_017,127.66963634384093,144.83965634303578,563.0141436379303,591.9930812072365,0.026450492160987625,0.01706092577043694,0.0,1.0,0.0,1.0463879108428955
en,LoRA_NAR,en_krishna_018,126.77136430855755,131.1057820114732,591.0439451989179,664.4398051148197,0.039635315266162256,0.027292876596140613,0.0,1.0,0.0,1.0258409976959229
en,LoRA_NAR,en_krishna_019,124.56631568483371,145.2256102893682,676.3938146771492,760.6382038397948,0.027760033024176,0.027539687629774084,1.0,1.0,1.0,1.0208945274353027
en,LoRA_NAR,en_krishna_020,124.65072428036801,147.13815189043046,668.446851647775,644.5328344775105,0.034877344613002445,0.0236523826317683,1.0,1.0,1.0,1.0261211395263672
en,LoRA_NAR,en_krishna_021,127.62356554522522,160.3781087911337,525.3005510705012,480.48189262524374,0.028858688178491257,0.030507991198164122,0.0,1.0,0.0,1.0445163249969482
en,LoRA_NAR,en_krishna_022,130.26684289883752,138.27498585899374,561.9989003504437,773.4017383529214,0.02028415693397087,0.030382437547564835,0.0,1.0,0.0,1.018511414527893
en,LoRA_NAR,en_krishna_023,122.46771640246666,135.68030413148387,585.4415989749198,540.3072940751633,0.038659986618804425,0.01939093340114417,0.0,1.0,0.0,1.0253900289535522
en,LoRA_NAR,en_krishna_024,126.73916531316915,139.7595277798511,606.4331891390533,655.1496769808765,0.04464785362254975,0.02264815300457547,1.0,1.0,1.0,1.0399190187454224
en,LoRA_NAR,en_krishna_025,127.72101399181373,148.83106707259208,654.4608259675626,907.056792198041,0.03935695215975593,0.02758794408968269,0.0,1.0,0.0,1.0193934440612793
en,LoRA_NAR,en_krishna_026,134.6788156753646,145.12662036159395,647.3150829600278,609.8909608824068,0.02830925199914828,0.031106684250797975,0.0,1.0,0.0,1.021384358406067
en,LoRA_NAR,en_krishna_027,134.49494536513052,144.59144247855542,673.1184216639158,661.4360192209161,0.024051932789473766,0.02606108685008467,0.0,1.0,0.0,1.0266048908233643
en,LoRA_NAR,en_krishna_028,132.14722190550395,140.29554272036353,762.4887246621686,795.9657246527378,0.03763450353334598,0.02662522700458864,0.0,1.0,0.0,1.0501114130020142
en,LoRA_NAR,en_krishna_029,127.45942215240579,129.6079862115521,587.5807312089328,746.987807502731,0.03295912320488338,0.02281288605580869,0.0,1.0,0.0,1.06039559841156
en,LoRA_NAR,en_krishna_030,132.9562396395693,,662.2239654561118,1038.4461798919558,0.0415920739183034,0.05959910539660257,1.0,1.0,1.0,1.0492476224899292
en,LoRA_NAR,en_krishna_031,133.96332586662623,127.21732353020678,669.3763432760961,709.821193080898,0.0336626148308788,0.048331777760674564,0.0,1.0,0.0,1.6470266580581665
en,LoRA_NAR,en_krishna_032,138.59160728101224,139.57886111721132,616.4879905219311,585.2914159316182,0.035918093720577554,0.03349024017664133,1.0,1.0,1.0,1.0219218730926514
en,LoRA_NAR,en_krishna_033,138.50659602154676,144.0102872432457,571.9853651673386,561.0814724733407,0.024948563635908253,0.0250445072088766,0.0,1.0,0.0,1.5548845529556274
en,LoRA_NAR,en_krishna_034,133.36969579966512,151.93820835856712,1141.1512237786876,764.5035790385624,0.03587333842692235,0.02513043728145781,0.0,1.0,0.0,1.0179316997528076
en,LoRA_NAR,en_krishna_035,137.15859044478975,133.17851841620785,774.5346749631992,618.5247626608776,0.03294478647341841,0.05713711628511035,0.0,1.0,0.0,1.0267452001571655
en,LoRA_NAR,en_krishna_036,132.23840329064512,141.00542752243845,778.4516527981542,822.9844333543783,0.0527078653315069,0.027149331646806014,0.0,1.0,0.0,1.0742478370666504
en,LoRA_NAR,en_krishna_037,124.67919853028451,133.3979201615965,861.6562236739366,717.238049671866,0.062462309570579695,0.02427840094902864,1.0,1.0,1.0,1.0223736763000488
en,LoRA_NAR,en_krishna_038,124.07691496447836,132.53465805268752,624.0220465734787,667.9480560010936,0.04642587947599932,0.028952945379753802,0.0,1.0,0.0,1.3135509490966797
en,LoRA_NAR,en_krishna_039,130.31837311698436,132.1866331600456,616.7973165348454,644.8192397237772,0.038410309305472186,0.024694014906684124,0.0,1.0,0.0,1.0182640552520752
en,LoRA_NAR,en_krishna_040,135.00983675869415,152.9872774498496,557.267382504233,631.8372163766564,0.039701446859989505,0.02785344000100317,1.0,1.0,1.0,1.0199859142303467
en,LoRA_NAR,en_krishna_041,131.9208090707028,153.5066612716945,776.8932559076018,707.2472443378753,0.05130005593873884,0.025782655257306945,0.0,1.0,0.0,1.138983130455017
en,LoRA_NAR,en_krishna_042,132.51151542514575,125.5914994024836,599.3437607589551,659.9673244240471,0.036594898772046185,0.025317669949037575,0.0,1.0,0.0,1.0893573760986328
en,LoRA_NAR,en_krishna_043,132.71575035654206,78.74345229672615,660.5955387634457,976.8234057405089,0.04027921424171838,,0.0,0.0,0.0,1.0529327392578125
en,LoRA_NAR,en_krishna_044,136.25536343241262,140.1764598140736,624.7622009263026,664.2840399928773,0.03752949602316327,0.026311710885977713,0.0,1.0,0.0,1.032389760017395
en,LoRA_NAR,en_krishna_045,121.79650115985095,148.46638141272575,696.3726157377897,714.7523457684982,0.04093924516795834,0.026250941812579524,0.0,1.0,0.0,1.0200761556625366
en,LoRA_NAR,en_krishna_046,141.32113264681237,158.52466187106194,658.7278686515164,404.52479611170514,0.029443446498932452,0.025230261881201876,0.0,1.0,0.0,1.4954129457473755
en,LoRA_NAR,en_krishna_048,135.45275222193527,162.13105976624092,633.8215263825423,605.0653154397748,0.039205182614552164,0.028374489697274814,0.0,1.0,0.0,1.0500519275665283
en,LoRA_NAR,en_krishna_049,139.0517643919016,,691.8809323580577,733.7175967696987,0.03976701566534456,,1.0,1.0,1.0,1.0539518594741821
en,LoRA_NAR,en_krishna_050,134.68443401533375,120.25287677734406,657.9626334772249,834.2221275166439,0.039746769008902984,0.022657334565106577,1.0,1.0,1.0,1.0357179641723633
en,LoRA_NAR,en_krishna_051,140.2515713699332,148.8953645046393,686.2626858649539,808.9515451958969,0.03222323661904925,0.030908185646262628,0.0,1.0,0.0,1.0278946161270142
en,LoRA_NAR,en_krishna_052,144.61149669738347,131.6970521510534,500.8285141477925,637.6875412004256,0.037036195862893175,0.029623862469285073,0.0,1.0,0.0,1.0236260890960693
en,LoRA_NAR,en_krishna_053,146.9846358401178,102.6741298878694,619.5033067155099,697.6434842873086,0.032524885072472594,0.0585571612802789,1.0,1.0,1.0,1.0509098768234253
en,LoRA_NAR,en_krishna_054,134.8096220488041,157.35837659498608,697.312611055947,535.4184064263626,0.04299416636510959,0.028639163633969334,1.0,1.0,1.0,1.5504794120788574
en,LoRA_NAR,en_krishna_055,142.02203965089342,153.88134203113862,602.6405208040361,704.549571230916,0.04071330316703691,0.028409393038304493,1.0,1.0,1.0,1.0159010887145996
en,LoRA_NAR,en_krishna_056,134.7246472362219,149.9870761903768,630.9106091054672,771.9944472804801,0.03378778108125299,0.03460144735321735,0.0,1.0,0.0,1.0218178033828735
en,LoRA_NAR,en_krishna_057,140.51098167415236,129.92928643037516,559.1269591985061,582.1830119685551,0.026582449563058427,0.029051795993254314,0.0,0.0,0.0,1.1696147918701172
en,LoRA_NAR,en_krishna_058,131.55119531259086,138.3163936830984,572.0385360107183,666.3585948739573,0.036444050623498855,0.03527072102217825,0.0,1.0,0.0,1.036010503768921
en,LoRA_NAR,en_krishna_059,144.29459751942048,132.47911371277698,712.6804018822828,642.7459943115855,0.03735811667359938,0.028712662560783718,1.0,1.0,1.0,1.0224826335906982
en,LoRA_NAR,en_krishna_060,138.95521964835035,138.75339143181057,622.0620578216613,773.4273681472936,0.03093698526483132,0.03279987667239534,1.0,0.0,0.0,1.0584056377410889
en,LoRA_NAR,en_krishna_061,133.819791157994,141.26573080535593,672.0317796319317,715.1017710790413,0.035173249216197196,0.034816426852957126,0.0,1.0,0.0,1.0851482152938843
en,LoRA_NAR,en_krishna_062,125.07888644265714,164.34787346134283,668.2780906355629,804.8164833579265,0.028845430527349798,0.02529593042293112,0.0,1.0,0.0,1.0218541622161865
en,LoRA_NAR,en_krishna_063,138.36852239159083,,623.6300462767051,680.3155759981222,0.03763183429601761,,0.0,1.0,0.0,1.0505329370498657
en,LoRA_NAR,en_krishna_064,138.10395920063613,133.8406543446321,562.2520461080629,731.4876467532695,0.03394944522748332,0.032347329255472915,0.0,1.0,0.0,1.0313069820404053
en,LoRA_NAR,en_krishna_065,138.21707487713223,,527.8181149495841,1037.16935579644,0.02938915927757411,,0.0,1.0,0.0,1.0414454936981201
en,LoRA_NAR,en_krishna_066,146.87799243305253,130.67235353834727,705.5127158149584,699.0635658821557,0.046274903231019626,0.025255013819049564,0.0,1.0,0.0,1.2014031410217285
en,LoRA_NAR,en_krishna_067,145.2737233511015,121.9162625942996,602.6907525177986,561.5569838062978,0.035198271654619605,0.0496140283954065,0.0,1.0,0.0,1.2524217367172241
en,LoRA_NAR,en_krishna_068,141.12564447884284,148.60747094253088,593.1817056710864,721.582627488856,0.038026493177691786,0.026265416418164756,0.0,1.0,0.0,1.0366641283035278
en,LoRA_NAR,en_krishna_069,135.3428474743683,113.00642185556663,659.445722308051,1144.2670857865892,0.04006276955217299,0.09932038297337324,1.0,0.0,0.0,1.3210502862930298
en,LoRA_NAR,en_krishna_070,139.87125052650597,144.56446739847064,611.9982276473947,608.443370318169,0.03369311183391103,0.027224878737932452,0.0,1.0,0.0,1.1291472911834717
en,LoRA_NAR,en_krishna_071,143.44434849409836,151.48946136082924,597.0154062243,616.509018745667,0.03171282951460631,0.036372916500555366,0.0,0.0,0.0,1.0229235887527466
en,LoRA_NAR,en_krishna_072,136.56401573139655,136.64742184368998,594.8695147502186,597.2707984499588,0.02536258658196449,0.027464406521238383,0.0,1.0,0.0,1.032095193862915
en,LoRA_NAR,en_krishna_073,132.8803681930277,128.81654171997536,509.20908677466497,562.5542927162267,0.025886679823719047,0.045371261621922516,1.0,1.0,1.0,1.0221858024597168
en,LoRA_NAR,en_krishna_074,134.36624315513822,142.89156437655632,673.1309997167973,693.313880483324,0.041565833152670185,0.02368895014820502,0.0,1.0,0.0,1.0818933248519897
en,LoRA_NAR,en_krishna_076,122.5342551535309,159.65807043243382,679.8763382640881,783.33032347294,0.03988697672402855,0.02754102570653302,1.0,1.0,1.0,1.0200804471969604
en,LoRA_NAR,en_krishna_077,136.01330094813255,103.19253601421157,634.6876413214267,790.1859886037234,0.03560857281126064,,1.0,1.0,1.0,1.0484583377838135
en,LoRA_NAR,en_krishna_078,131.38707189625893,144.46545804317046,560.812796310599,461.44023097533335,0.033116970891297524,0.03617647734047114,0.0,1.0,0.0,1.7346559762954712
en,LoRA_NAR,en_krishna_079,141.57013307394985,158.07572877366346,604.3700324001329,764.7254238665987,0.02444533902055208,0.023018515404315543,0.0,1.0,0.0,1.0192116498947144
en,LoRA_NAR,en_krishna_081,132.4800456151126,151.79753896257458,660.0285836100214,741.7637550840552,0.02406583380413767,0.02441372543709852,0.0,1.0,0.0,1.019697904586792
en,LoRA_NAR,en_krishna_082,134.88553700956865,,593.3360784433901,653.7977842757678,0.03709399737583852,,1.0,0.0,0.0,1.0538543462753296
en,LoRA_NAR,en_krishna_083,133.9887298928844,124.51169894069668,528.8858788723805,732.6873149924237,0.025889758143222225,0.017510230708527676,1.0,1.0,1.0,1.153469204902649
en,LoRA_NAR,en_krishna_084,139.27609593734044,89.49557439189626,539.4780770555095,882.7878569358509,0.03584074728781797,0.13340748412113917,1.0,0.0,0.0,1.0497933626174927
en,LoRA_NAR,en_krishna_085,139.06340652549662,127.55255687719261,573.6529398649013,672.2452246218319,0.038366897167208404,0.034674789663914185,1.0,1.0,1.0,1.021687388420105
en,LoRA_NAR,en_krishna_086,129.83581339245424,156.4742316658491,587.6191793539817,600.4952130983812,0.039859259487321476,0.034079765812819365,0.0,0.0,0.0,1.0242106914520264
en,LoRA_NAR,en_krishna_087,124.24852730492263,139.6957608117999,642.4887376852673,714.4999177710183,0.03574115315285091,0.022351283615716273,0.0,1.0,0.0,1.028063178062439
en,LoRA_NAR,en_krishna_088,128.91623710593709,140.3794945394928,566.1572604683124,750.7308108921803,0.0333365569592166,0.030999510787888644,0.0,1.0,0.0,1.2704612016677856
en,LoRA_NAR,en_krishna_089,131.36283495539647,139.9721022283401,678.6457382112359,720.4893642514759,0.04485387232799003,0.02740374212703038,0.0,1.0,0.0,1.02187180519104
en,LoRA_NAR,en_krishna_090,134.3093585293949,152.75678261327616,566.390941157196,623.0297135154915,0.0357758887069282,0.027175970895687507,0.0,1.0,0.0,1.028877854347229
en,LoRA_NAR,en_krishna_091,141.32268715347928,140.32610451751557,521.1346547235777,592.9680356576758,0.0416011171294455,0.03454286504296107,0.0,1.0,0.0,1.0213111639022827
en,LoRA_NAR,en_krishna_092,142.11123984357874,143.95559743976233,561.9994836717484,590.0974241273348,0.0389115254413316,0.025951726876080147,0.0,1.0,0.0,1.031710147857666
en,LoRA_NAR,en_krishna_093,132.1135749702822,125.73235164985958,512.5497094094936,450.8544925222416,0.0300663977226798,0.0474515181946131,0.0,1.0,0.0,1.558105230331421
en,LoRA_NAR,en_krishna_094,133.50704292173506,150.63457042484796,539.4015445983778,712.419966687787,0.029924678904589934,0.027808231259507536,0.0,1.0,0.0,1.0909229516983032
en,LoRA_NAR,en_krishna_095,133.7746110310132,129.92178440671722,512.7195802528703,702.5024754972143,0.03533297965817017,0.022475140581621103,0.0,1.0,0.0,1.0384199619293213
en,LoRA_NAR,en_krishna_096,127.67594132090079,148.810664894324,552.279461981822,878.5229145180336,0.03056498691890327,0.021399027890813285,1.0,1.0,1.0,1.021977186203003
en,LoRA_NAR,en_krishna_097,132.59091224317615,112.85530721781303,481.36662892591096,736.0612492946885,0.03615414773340959,,1.0,0.0,0.0,1.0475229024887085
en,LoRA_NAR,en_krishna_098,129.26647975731456,144.81035905400822,537.4970028554991,769.3485770738122,0.03535990792866624,0.022988196758089895,0.0,0.0,0.0,1.0489418506622314
en,LoRA_NAR,en_krishna_099,132.7992151979423,129.21802888738674,622.4913719440193,655.4770316660205,0.04306240145044284,0.03354141674672253,1.0,0.0,0.0,1.0670431852340698
